Absolutmadve,0,100,
Actionmage,0,100,
Adagard,0,100,
Adaras,0,100,
Aeonyx,66273,453,
Aerlinn,0,100,
Ahtrend,33521,625,
Aimbot,0,100,
Alagar,0,100,
Aldi,0,100,
Alexie,0,100,
Altarpojke,0,100,
Altibzz,0,100,
Amestic,0,100,
Amestíc,0,100,
Amtar,1563,100,
Angin,45512,639,
Annaël,0,100,
Aoefarming,0,100,
Appendix,0,100,
Applestrudel,66230,333,
Arbitrage,0,100,
Arceus,0,100,
Arone,1507,100,
Arrlinn,0,100,
Arx,0,100,
Audiniai,0,100,
Avera,66515,348,
Avianna,0,100,
Azeem,0,100,
Azh,0,100,
Aziim,0,100,
Azuspawned,0,100,
Babybear,48309,295,
Balnar,0,100,
Banklie,0,100,
Bankofthrow,0,100,
Bankyz,0,100,
Barman,66254,375,
Barrock,66254,375,
Bartender,66254,375,
Beardedheals,0,100,
Belek,0,100,
Belson,0,100,
Bennyxz,53494,340,
Beññy,53494,340,
Beññý,0,100,
Bigbadjohn,0,100,
Bigbamboo,0,100,
Binbag,53899,525,
Bloges,1,100,
Blogis,0,100,
Blogisr,0,100,
Blogisw,0,100,
Blowshutup,0,100,
Boodanandya,0,100,
Borkborkbork,0,100,
Bothrona,0,100,
Bowning,0,100,
Bradypus,0,100,
Brigette,0,100,
Brodersalsa,0,100,
Brucebean,0,100,
Bruceleet,4750,100,
Bruisealch,0,100,
Bruiseaq,0,100,
Bruiseleet,0,100,
Bruisewar,0,100,
Bumbler,0,100,
Bystigabetti,0,100,
Cacklez,45936,490,
Cacklinbank,0,100,
Calestis,0,100,
Candypop,0,100,
Cannelloni,0,100,
Cantkitethis,0,100,
Carrots,47335,385,
Catch,0,100,
Chadbad,0,100,
Chadswell,0,100,
Chadwall,0,100,
Chadwell,53899,525,
Charsi,0,100,
Cheop,0,100,
Chillej,0,100,
Choji,0,100,
Classdismiss,0,100,
Clawful,50036,120,
Clemency,0,100,
Clickyalt,0,100,
Clickynaxi,0,100,
Clipz,0,100,
Constantios,0,100,
Cooldownaq,0,100,
Cooldownbank,0,100,
Cooldownbwl,0,100,
Cooldownraid,0,100,
Cooldownsumm,0,100,
Cooldownzg,0,100,
Coolstash,0,100,
Coolsummon,0,100,
Coolsummonti,0,100,
Corvintus,0,100,
Cqrity,2,100,
Crackblock,0,100,
Cracklin,45936,490,
Crittycat,0,100,
Critz,65459,275,
Croissant,3750,100,
Crowfax,37541,100,
Cursedmidget,0,100,
Dargo,41022,180,
Dargor,0,100,
Darkestevil,48309,295,
Davinci,0,100,
Dbl,66568,396,
Desired,0,100,
Deucalion,0,100,
Diapam,0,100,
Djdaks,0,100,
Djxoxo,0,100,
Dots,66577,212,
Doty,0,100,
Dou,0,100,
Doubl,0,100,
Double,66568,396,
Doublè,0,100,
Dovydas,0,100,
Dovydastwo,0,100,
Dragox,0,100,
Drenty,0,100,
Dropped,0,100,
Drum,0,100,
Dunst,0,100,
Dusky,0,100,
Duststasher,0,100,
Dvärgprälle,0,100,
Eclair,0,100,
Edony,27,100,
Effed,0,100,
Eilistraee,0,100,
Eireann,0,100,
Ekszyn,0,100,
Eluri,64600,285,
Elurial,0,100,
Elurie,0,100,
Emmadotson,0,100,
Enia,0,100,
Entvåtre,0,100,
Erbzz,0,100,
Ewka,0,100,
Ewkaa,0,100,
Extravirgin,0,100,
Ezmarks,0,100,
Fandelle,0,100,
Fani,0,100,
Fantastik,0,100,
Fardin,0,100,
Feenian,0,100,
Feladdicted,0,100,
Ffcat,0,100,
Figbat,66091,375,
Firedaddy,0,100,
Fittvätaren,0,100,
Fizzcrank,0,100,
Flapnslap,0,100,
Flexbert,0,100,
Flexie,0,100,
Fockeliduck,0,100,
Fola,0,100,
Forkbeard,0,100,
Fragz,0,100,
Freakflex,0,100,
Friatider,0,100,
Frontpage,0,100,
Fránko,46345,100,
Fránkó,0,100,
Fuggly,0,100,
Furýx,22,100,
Fusilli,53934,316,
Fya,65860,186,
Fûry,0,100,
Gedeon,0,100,
Gehlord,0,100,
Glimz,0,100,
Gnomz,0,100,
Grammy,0,100,
Grikis,0,100,
Grinige,0,100,
Grumppy,0,100,
Gsd,0,100,
Guraki,0,100,
Gyroskvinnan,0,100,
Halcyon,0,100,
Hannekath,0,100,
Harune,0,100,
Heads,5250,100,
Healingboi,0,100,
Hebb,0,100,
Hebbazzak,0,100,
Hebbs,0,100,
Hebby,0,100,
Hebbz,0,100,
Helten,0,100,
Heltenbooty,0,100,
Heltendispel,0,100,
Heltensf,0,100,
Herbatusin,0,100,
Hexed,0,100,
Highestbank,0,100,
Himash,65459,275,
Hiphop,0,100,
Hobben,0,100,
Holinezz,0,100,
Holyfade,0,100,
Hoodedone,0,100,
Humanmaleaxa,0,100,
Huvet,0,100,
Hybrismannen,0,100,
Högste,0,100,
Iamshadowfox,0,100,
Icariumb,0,100,
Icyheart,0,100,
Idm,66230,333,
Igglybuff,58779,276,
Ihatesnusgtn,0,100,
Illsummonyou,0,100,
Ime,0,100,
Incoqnito,0,100,
Inoshikacho,0,100,
Insen,0,100,
Insenlaundry,54531,629,
Insenspappy,0,100,
Jabari,0,100,
Jaevbanksson,0,100,
Jazou,0,100,
Jedeye,0,100,
Jelloshot,0,100,
Justflamingo,0,100,
Juventina,0,100,
Jägarvapen,0,100,
Kadez,0,100,
Kaijjor,315,100,
Kailin,0,100,
Kaimata,0,100,
Kalani,40957,100,
Kasim,0,100,
Katsika,0,100,
Kelig,0,100,
Kertenkene,0,100,
Kinigina,0,100,
Kinray,0,100,
Kiwifruit,64600,285,
Kiwifruits,64600,285,
Kiwih,64600,285,
Klytemnestra,0,100,
Korbs,0,100,
Korbsi,0,100,
Krallé,59939,400,
Kreciash,0,100,
Kusuriuri,0,100,
Lachie,0,100,
Lardino,0,100,
Lazermannen,0,100,
Leci,0,100,
Legnomejames,0,100,
Legobank,0,100,
Legoxi,0,100,
Legoxii,0,100,
Legoxx,0,100,
Leodruid,0,100,
Leomage,0,100,
Leopriest,0,100,
Leos,0,100,
Lexico,0,100,
Liandrin,0,100,
Lichten,0,100,
Lieron,2142,100,
Lightbeer,0,100,
Lilflamingo,0,100,
Lilgodx,0,100,
Lionmountain,0,100,
Littlesluh,0,100,
Liya,0,100,
Lléwella,0,100,
Lokomotiv,0,100,
Lolclick,0,100,
Loryx,0,100,
Lynette,0,100,
Léthor,0,100,
Macaron,0,100,
Magemaster,0,100,
Malese,45512,639,
Malizia,0,100,
Malux,0,100,
Mamfingerer,0,100,
Maníac,0,100,
Marealalt,0,100,
Marealmagi,0,100,
Marmellock,0,100,
Matsouka,0,100,
Meaow,66273,453,
Mehttevas,0,100,
Melise,0,100,
Melissana,0,100,
Mellowed,0,100,
Meltress,0,100,
Meowmutafuka,0,100,
Mingobank,0,100,
Mistle,0,100,
Mistral,0,100,
Mixastab,0,100,
Moogly,0,100,
Mordii,0,100,
Mortimer,0,100,
Msdice,44843,370,
Mukherjee,0,100,
